BldgDmgFnId,Source,ft04m,ft03m,ft02m,ft01m,ft00,ft01,ft02,ft03,ft04,ft05,ft06,ft07,ft08,ft09,ft10,ft11,ft12,ft13,ft14,ft15,ft16,ft17,ft18,ft19,ft20,ft21,ft22,ft23,ft24,Comment
920,FEMA PFRA 2021,0,0,0,5.279545455,11.49772727,21.70915109,27.12501142,30.60810827,34.38529471,37.49224978,41.17611716,43.30401825,45.72451903,47.98236015,49.25539068,50.75943821,52.01214287,53.30808407,54.55295624,55.63180937,56.53863636,56.53863636,56.53863636,56.53863636,56.53863636,56.53863636,56.53863636,56.53863636,56.53863636,
921,FEMA PFRA 2021,0,0,0,5.3075,12.1475,23.3800662,29.33751257,33.1689191,37.32382419,40.74147476,44.79372887,47.13442008,49.79697093,52.28059616,53.68092974,55.33538203,56.71335716,58.13889248,59.50825186,60.69499031,61.6925,61.6925,61.6925,61.6925,61.6925,61.6925,61.6925,61.6925,61.6925,
922,FEMA PFRA 2021,0,0,0,5.335454545,12.79727273,25.05098131,31.55001371,35.72972993,40.26235366,43.99069974,48.41134059,50.9648219,53.86942283,56.57883217,58.10646881,59.91132585,61.41457145,62.96970089,64.46354749,65.75817124,66.84636364,66.84636364,66.84636364,66.84636364,66.84636364,66.84636364,66.84636364,66.84636364,66.84636364,
923,FEMA PFRA 2021,0,0,0,5.419318182,14.74659091,30.06372664,38.18751714,43.41216241,49.07794207,53.73837467,59.26417574,62.45602738,66.08677854,69.47354022,71.38308601,73.63915732,75.51821431,77.46212611,79.32943436,80.94771405,82.30795455,82.30795455,82.30795455,82.30795455,82.30795455,82.30795455,82.30795455,82.30795455,82.30795455,
924,FEMA PFRA 2021,0,0,0,5.372727273,13.66363636,27.27886812,34.50001523,39.14414436,44.18039295,48.32299971,53.23482288,56.07202434,59.2993587,62.30981353,64.00718757,66.01258428,67.68285716,69.41077877,71.07060832,72.50907916,73.71818182,73.71818182,73.71818182,73.71818182,73.71818182,73.71818182,73.71818182,73.71818182,73.71818182,
925,FEMA PFRA 2021,0,0,0,5.41,14.53,29.50675494,37.45001676,42.5585588,48.09843225,52.65529968,58.05830517,61.17922677,64.72929457,68.04079488,69.90790632,72.11384271,73.95114288,75.85185664,77.67766915,79.25998707,80.59,80.59,80.59,80.59,80.59,80.59,80.59,80.59,80.59,
926,FEMA PFRA 2021,0,0,0,5.41,14.53,29.50675494,37.45001676,42.5585588,48.09843225,52.65529968,58.05830517,61.17922677,64.72929457,68.04079488,69.90790632,72.11384271,73.95114288,75.85185664,77.67766915,79.25998707,80.59,80.59,80.59,80.59,80.59,80.59,80.59,80.59,80.59,
927,FEMA PFRA 2021,0,0,0,10.52181818,22.12909091,41.19041537,51.30002133,57.80180211,64.85255013,70.65219959,77.52875203,81.50083407,86.01910219,90.23373894,92.61006259,95.417618,97.75600003,100,100,100,100,100,100,100,100,100,100,100,100,
928,FEMA PFRA 2021,0,0,0,5.279545455,11.49772727,21.70915109,27.12501142,30.60810827,34.38529471,37.49224978,41.17611716,43.30401825,45.72451903,47.98236015,49.25539068,50.75943821,52.01214287,53.30808407,54.55295624,55.63180937,56.53863636,56.53863636,56.53863636,56.53863636,56.53863636,56.53863636,56.53863636,56.53863636,56.53863636,
929,FEMA PFRA 2021,0,0,0,5.3075,12.1475,23.3800662,29.33751257,33.1689191,37.32382419,40.74147476,44.79372887,47.13442008,49.79697093,52.28059616,53.68092974,55.33538203,56.71335716,58.13889248,59.50825186,60.69499031,61.6925,61.6925,61.6925,61.6925,61.6925,61.6925,61.6925,61.6925,61.6925,
930,FEMA PFRA 2021,0,0,0,5.335454545,12.79727273,25.05098131,31.55001371,35.72972993,40.26235366,43.99069974,48.41134059,50.9648219,53.86942283,56.57883217,58.10646881,59.91132585,61.41457145,62.96970089,64.46354749,65.75817124,66.84636364,66.84636364,66.84636364,66.84636364,66.84636364,66.84636364,66.84636364,66.84636364,66.84636364,
931,FEMA PFRA 2021,0,0,0,10.41931818,19.74659091,35.06372664,43.18751714,48.41216241,54.07794207,58.73837467,64.26417574,67.45602738,71.08677854,74.47354022,76.38308601,78.63915732,80.51821431,82.46212611,84.32943436,85.94771405,87.30795455,87.30795455,87.30795455,87.30795455,87.30795455,87.30795455,87.30795455,87.30795455,87.30795455,
932,FEMA PFRA 2021,0,0,0,0,6.163636364,19.77886812,27.00001523,31.64414436,36.68039295,40.82299971,45.73482288,48.57202434,51.7993587,54.80981353,56.50718757,58.51258428,60.18285716,61.91077877,63.57060832,65.00907916,66.21818182,66.21818182,66.21818182,66.21818182,66.21818182,66.21818182,66.21818182,66.21818182,66.21818182,
933,FEMA PFRA 2021,0,0,0,0,7.03,22.00675494,29.95001676,35.0585588,40.59843225,45.15529968,50.55830517,53.67922677,57.22929457,60.54079488,62.40790632,64.61384271,66.45114288,68.35185664,70.17766915,71.75998707,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09,
934,FEMA PFRA 2021,0,0,0,0,7.03,22.00675494,29.95001676,35.0585588,40.59843225,45.15529968,50.55830517,53.67922677,57.22929457,60.54079488,62.40790632,64.61384271,66.45114288,68.35185664,70.17766915,71.75998707,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09,
935,FEMA PFRA 2021,0,0,0,0,9.629090909,28.69041537,38.80002133,45.30180211,52.35255013,58.15219959,65.02875203,69.00083407,73.51910219,77.73373894,80.11006259,82.917618,85.25600003,87.67509027,89.99885165,92.01271082,93.70545455,93.70545455,93.70545455,93.70545455,93.70545455,93.70545455,93.70545455,93.70545455,93.70545455,
936,FEMA PFRA 2021,0,0,0,0,3.997727273,14.20915109,19.62501142,23.10810827,26.88529471,29.99224978,33.67611716,35.80401825,38.22451903,40.48236015,41.75539068,43.25943821,44.51214287,45.80808407,47.05295624,48.13180937,49.03863636,49.03863636,49.03863636,49.03863636,49.03863636,49.03863636,49.03863636,49.03863636,49.03863636,
937,FEMA PFRA 2021,0,0,0,0,4.6475,15.8800662,21.83751257,25.6689191,29.82382419,33.24147476,37.29372887,39.63442008,42.29697093,44.78059616,46.18092974,47.83538203,49.21335716,50.63889248,52.00825186,53.19499031,54.1925,54.1925,54.1925,54.1925,54.1925,54.1925,54.1925,54.1925,54.1925,
938,FEMA PFRA 2021,0,0,0,0,5.297272727,17.55098131,24.05001371,28.22972993,32.76235366,36.49069974,40.91134059,43.4648219,46.36942283,49.07883217,50.60646881,52.41132585,53.91457145,55.46970089,56.96354749,58.25817124,59.34636364,59.34636364,59.34636364,59.34636364,59.34636364,59.34636364,59.34636364,59.34636364,59.34636364,
939,FEMA PFRA 2021,0,0,0,0,7.246590909,22.56372664,30.68751714,35.91216241,41.57794207,46.23837467,51.76417574,54.95602738,58.58677854,61.97354022,63.88308601,66.13915732,68.01821431,69.96212611,71.82943436,73.44771405,74.80795455,74.80795455,74.80795455,74.80795455,74.80795455,74.80795455,74.80795455,74.80795455,74.80795455,
940,FEMA PFRA 2021,0,0,9.666666667,12.03939394,20.33030303,33.94553479,41.1666819,45.81081103,50.84705962,54.98966637,59.90148954,62.738691,65.96602537,68.97648019,70.67385423,72.67925095,74.34952383,76.07744543,77.73727499,79.17574583,80.38484848,80.38484848,80.38484848,80.38484848,80.38484848,80.38484848,80.38484848,80.38484848,80.38484848,
941,FEMA PFRA 2021,0,0,10.63333333,13.24333333,22.36333333,37.34008827,45.28335009,50.39189213,55.93176558,60.48863301,65.8916385,69.0125601,72.56262791,75.87412821,77.74123966,79.94717604,81.78447621,83.68518998,85.51100249,87.09332041,88.42333333,88.42333333,88.42333333,88.42333333,88.42333333,88.42333333,88.42333333,88.42333333,88.42333333,
942,FEMA PFRA 2021,0,0,10.15,12.64136364,21.34681818,35.64281153,43.22501599,48.10135158,53.3894126,57.73914969,62.89656402,65.87562555,69.26432664,72.4253042,74.20754695,76.3132135,78.06700002,79.8813177,81.62413874,83.13453312,84.40409091,84.40409091,84.40409091,84.40409091,84.40409091,84.40409091,84.40409091,84.40409091,84.40409091,
943,FEMA PFRA 2021,0,0,13.05,16.25318182,27.44590909,45.82647197,55.57502056,61.84459489,68.64353049,74.2360496,80.86701089,84.69723285,89.05413425,93.11824826,95.40970322,98.11698878,100,100,100,100,100,100,100,100,100,100,100,100,100,
944,FEMA PFRA 2021,0,0,8.666666667,9.946212121,16.16439394,26.37581776,31.79167809,35.27477494,39.05196138,42.15891645,45.84278383,47.97068492,50.3911857,52.64902681,53.92205734,55.42610488,56.67880954,57.97475074,59.21962291,60.29847604,61.20530303,61.20530303,61.20530303,61.20530303,61.20530303,61.20530303,61.20530303,61.20530303,61.20530303,
945,FEMA PFRA 2021,0,0,9.533333333,10.94083333,17.78083333,29.01339954,34.9708459,38.80225243,42.95715752,46.37480809,50.42706221,52.76775341,55.43030426,57.91392949,59.31426308,60.96871537,62.34669049,63.77222581,65.1415852,66.32832364,67.32583333,67.32583333,67.32583333,67.32583333,67.32583333,67.32583333,67.32583333,67.32583333,67.32583333,
946,FEMA PFRA 2021,0,0,9.533333333,10.94083333,17.78083333,29.01339954,34.9708459,38.80225243,42.95715752,46.37480809,50.42706221,52.76775341,55.43030426,57.91392949,59.31426308,60.96871537,62.34669049,63.77222581,65.1415852,66.32832364,67.32583333,67.32583333,67.32583333,67.32583333,67.32583333,67.32583333,67.32583333,67.32583333,67.32583333,
947,FEMA PFRA 2021,0,0,12.39333333,14.22308333,23.11508333,37.7174194,45.46209967,50.44292816,55.84430478,60.28725052,65.55518087,68.59807943,72.05939554,75.28810834,77.108542,79.25932998,81.05069764,82.90389356,84.68406076,86.22682073,87.52358333,87.52358333,87.52358333,87.52358333,87.52358333,87.52358333,87.52358333,87.52358333,87.52358333,
948,USACE NACCS,0,0,0,0,1,18,28,33,37.5,42,48.5,55,58.33333333,61.66666667,65,68.33333333,71.66666667,75,78.33333333,81.66666667,85,85,85,85,85,85,85,85,85,
949,USACE NACCS,0,0,0,5,10,40,70,90,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
950,USACE NACCS,0,0,0,0,5,15,20,25,27.5,30,40,50,53.33333333,56.66666667,60,63.33333333,66.66666667,70,73.33333333,76.66666667,80,80,80,80,80,80,80,80,80,
951,USACE NACCS,0,0,0,10,20,36,50,86,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
952,USACE NACCS,0,0,7.5,10,18,30,35,40,55,70,80,90,91.66666667,93.33333333,95,96.66666667,98.33333333,100,100,100,100,100,100,100,100,100,100,100,100,
953,USACE NACCS,0,0,8.5,10,15,25,30,35,42.5,50,55,60,63.33333333,66.66666667,70,73.33333333,76.66666667,80,83.33333333,86.66666667,90,90,90,90,90,90,90,90,90,
954,USACE NACCS,0,0,0.75,1.5,5,25,40,50,55,60,67.5,75,76.66666667,78.33333333,80,81.66666667,83.33333333,85,86.66666667,88.33333333,90,90,90,90,90,90,90,90,90,
955,USACE NACCS,0,0,7,10,50,70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
956,USACE NACCS,0,0,8,12,20,35,40,60,65,70,75,80,86.66666667,93.33333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
957,USACE NACCS,0,0,27,40,60,85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
958,USACE Generic,5.2,9,13.8,19.4,25.5,32,38.7,45.5,52.2,58.6,64.5,69.8,74.2,77.7,80.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,81.1,
959,USACE Generic,4.7,7.2,10.2,13.9,17.9,22.3,27,31.9,36.9,41.9,46.9,51.8,56.4,60.8,64.8,68.4,71.4,73.7,75.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,
960,USACE Generic,4.7,10.4,14.2,18.5,23.2,28.2,33.4,38.6,43.8,48.8,53.5,57.8,61.6,64.8,67.2,68.8,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,
961,USACE Generic,0,0,0,2.5,13.4,23.3,32.1,40.1,47.1,53.2,58.6,63.2,67.2,70.5,73.2,75.4,77.2,78.5,79.5,80.2,80.7,80.7,80.7,80.7,80.7,80.7,80.7,80.7,80.7,
962,USACE Generic,0,0,0,3,9.3,15.2,20.9,26.3,31.4,36.2,40.7,44.9,48.8,52.4,55.7,58.7,61.4,63.8,65.9,67.7,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,69.2,
963,USACE Generic,0,0,0,6.4,7.2,9.4,12.9,17.4,22.8,28.9,35.5,42.3,49.2,56.1,62.6,68.6,73.9,78.4,81.7,83.8,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,
964,FEMA FIMA,0,0,0,0,8,44,63,73,78,80,81,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,
965,FEMA FIMA,0,0,0,0,8,44,63,73,78,80,81,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,
966,FEMA FIMA,0,0,0,0,8,44,63,73,78,80,81,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,
967,FEMA FIMA,0,0,0,0,8,44,63,73,78,80,81,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,
968,FEMA BCA Toolkit,0,0,15,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"Bottom of lowest horizontal member is 1.0 feet below top of floor. For a reinforced or pile foundation, change 75% to 45% at Flood Depth of -1 ft."
969,FEMA BCA Toolkit,0,0,0,0,8,44,63,73,78,80,81,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,Displacement and Loss of Function DDFs adjsuted based on values used for other USACE DDFs.
970,USACE Wilmington,0,0,2,3,8,27.2,41.7,60,93,96,96.36,96.72,97.08,97.44,97.8,98,98.17,98.33,98.5,98.67,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,
971,Coastal Resilience Center,0,0,0,0,0,24.24577559,39.65239975,46.08910424,51.15489299,56.29363991,61.60844075,67.16663899,72.89188134,78.4797116,83.55899144,87.86560609,91.30373576,93.91655169,95.82575116,97.17853474,98.11447446,98.75030592,99.17636963,99.45901213,99.64519091,99.76726477,99.84710186,99.89927227,99.93338504,
972,Coastal Resilience Center,0,0,0,0,0,19.92181445,28.75191971,31.4834966,32.64505139,33.37454142,34.47743203,36.80943847,40.92170771,46.73971313,53.66176929,60.90508277,67.8047444,73.94417558,79.1482943,83.41429448,86.83565696,89.5443355,91.67542612,93.3496688,94.66732775,95.70818311,96.53418974,97.19287619,97.72056239,
973,FEMA BCA Toolkit,0,0,0,0,0,11,17.4025974,21.2987013,26.22077922,29.58441558,32.06493506,34.12987013,37.24675325,38.90909091,41.05194805,41.05194805,41.05194805,41.05194805,41.05194805,41.05194805,41.05194805,41.05194805,41.05194805,41.05194805,41.05194805,41.05194805,41.05194805,41.05194805,41.05194805,
974,FEMA BCA Toolkit,0,0,0.476190476,0.476190476,0.952380952,12.52380952,20.38095238,25.9047619,31.66666667,33.52380952,37.47619048,39.42857143,42.19047619,45.14285714,46.61904762,46.61904762,46.61904762,46.61904762,46.61904762,46.61904762,46.61904762,46.61904762,46.61904762,46.61904762,46.61904762,46.61904762,46.61904762,46.61904762,46.61904762,
975,FEMA CPFRA 2021,0,0,0,0,0,9.9,15.66,19.17,23.58,26.64,28.89,30.69,33.48,35.01,36.99,38.97,40.95,42.93,44.91,46.89,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,
976,FEMA CPFRA 2021,0,0,0,0,0,12.1,19.14,23.43,28.82,32.56,35.31,37.51,40.92,42.79,45.21,47.63,50.05,52.47,54.89,57.31,59.73,59.73,59.73,59.73,59.73,59.73,59.73,59.73,59.73,
977,FEMA CPFRA 2021,0,0,0,0,0,14.3,22.62,27.69,34.06,38.48,41.73,44.33,48.36,50.57,53.43,56.29,59.15,62.01,64.87,67.73,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,
978,FEMA CPFRA 2021,0,0,0,0,3.3,22,33,42.35,49.775,57.2,60.775,64.35,67.925,71.5,75.075,78.65,82.225,85.8,89.375,92.95,96.525,96.525,96.525,96.525,96.525,96.525,96.525,96.525,96.525,
979,FEMA CPFRA 2021,0,0,0,0,0,9.9,15.66,19.17,23.58,26.64,28.89,30.69,33.48,35.01,36.99,38.97,40.95,42.93,44.91,46.89,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,48.87,
980,FEMA CPFRA 2021,0,0,0,0,0,12.1,19.14,23.43,28.82,32.56,35.31,37.51,40.92,42.79,45.21,47.63,50.05,52.47,54.89,57.31,59.73,59.73,59.73,59.73,59.73,59.73,59.73,59.73,59.73,
981,FEMA CPFRA 2021,0,0,0,0,0,14.3,22.62,27.69,34.06,38.48,41.73,44.33,48.36,50.57,53.43,56.29,59.15,62.01,64.87,67.73,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,
982,FEMA CPFRA 2021,0,0,0,0,2.85,19,28.5,36.575,42.9875,49.4,52.4875,55.575,58.6625,61.75,64.8375,67.925,71.0125,74.1,77.1875,80.275,83.3625,83.3625,83.3625,83.3625,83.3625,83.3625,83.3625,83.3625,83.3625,
983,FEMA CPFRA 2021,12,12,12,12,12,21.9,27.66,31.17,35.58,38.64,40.89,42.69,45.48,47.01,48.99,50.97,52.95,54.93,56.91,58.89,60.87,60.87,60.87,60.87,60.87,60.87,60.87,60.87,60.87,
984,FEMA CPFRA 2021,12,12,12,12,12,24.1,31.14,35.43,40.82,44.56,47.31,49.51,52.92,54.79,57.21,59.63,62.05,64.47,66.89,69.31,71.73,71.73,71.73,71.73,71.73,71.73,71.73,71.73,71.73,
985,FEMA CPFRA 2021,12,12,12,12,12,26.3,34.62,39.69,46.06,50.48,53.73,56.33,60.36,62.57,65.43,68.29,71.15,74.01,76.87,79.73,82.59,82.59,82.59,82.59,82.59,82.59,82.59,82.59,82.59,
986,FEMA CPFRA 2021,12,12,12,12,14.61,29.4,38.1,45.495,51.3675,57.24,60.0675,62.895,65.7225,68.55,71.3775,74.205,77.0325,79.86,82.6875,85.515,88.3425,88.3425,88.3425,88.3425,88.3425,88.3425,88.3425,88.3425,88.3425,
987,FEMA CPFRA 2021,15,15,15,15,15,24.9,30.66,34.17,38.58,41.64,43.89,45.69,48.48,50.01,51.99,53.97,55.95,57.93,59.91,61.89,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,63.87,
988,FEMA CPFRA 2021,15,15,15,15,15,27.1,34.14,38.43,43.82,47.56,50.31,52.51,55.92,57.79,60.21,62.63,65.05,67.47,69.89,72.31,74.73,74.73,74.73,74.73,74.73,74.73,74.73,74.73,74.73,
989,FEMA CPFRA 2021,15,15,15,15,15,29.3,37.62,42.69,49.06,53.48,56.73,59.33,63.36,65.57,68.43,71.29,74.15,77.01,79.87,82.73,85.59,85.59,85.59,85.59,85.59,85.59,85.59,85.59,85.59,
990,FEMA CPFRA 2021,15,15,15,15,17.61,32.4,41.1,48.495,54.3675,60.24,63.0675,65.895,68.7225,71.55,74.3775,77.205,80.0325,82.86,85.6875,88.515,91.3425,91.3425,91.3425,91.3425,91.3425,91.3425,91.3425,91.3425,91.3425,
991,USACE NACCS,0,0,0,0,10,25,35,43,51.5,60,63.75,67.5,71.25,75,78.75,82.5,86.25,90,93.75,97.5,100,100,100,100,100,100,100,100,100,
992,USACE NACCS,0,0,0,0,5,20,28,28,33,38,42,46,47.33333333,48.66666667,50,51.33333333,52.66666667,54,55.33333333,56.66666667,58,58,58,58,58,58,58,58,58,
993,USACE NACCS,0,0,11,13,13.75,15.5,17.5,19,20.25,21.5,22,22.5,22.83333333,23.16666667,23.5,23.83333333,24.16666667,24.5,24.83333333,25.16666667,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,
994,USACE NACCS,0,0,0,0,0,4.5,7,7.75,9.625,11.5,12.125,12.75,14,15.25,16.5,17.75,19,20.25,21.5,22.75,24,24,24,24,24,24,24,24,24,
995,USACE NACCS,0,0,0,0,1.5,5,7.5,11,12.5,14,15,16,17.16666667,18.33333333,19.5,20.66666667,21.83333333,23,24.16666667,25.33333333,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,
996,FEMA BCA Toolkit,0,0,0,0,0.142857143,10.17142857,15.28571429,19.22857143,23.6,27.82857143,29.8,32.51428571,35.6,37.68571429,39.77142857,39.77142857,39.77142857,39.77142857,39.77142857,39.77142857,39.77142857,39.77142857,39.77142857,39.77142857,39.77142857,39.77142857,39.77142857,39.77142857,39.77142857,
997,FEMA BCA Toolkit,0,0,0.535714286,0.535714286,1.25,11.67857143,18.10714286,23.89285714,29.07142857,31.82142857,35.32142857,38.07142857,40.75,44.39285714,45.71428571,45.71428571,45.71428571,45.71428571,45.71428571,45.71428571,45.71428571,45.71428571,45.71428571,45.71428571,45.71428571,45.71428571,45.71428571,45.71428571,45.71428571,
998,FEMA BCA Toolkit,0,0,0.412234043,0.412234043,0.412234043,10.27051672,18.60638298,22.77963526,31.21694529,34.39665653,40.15957447,46.2481003,52.77431611,55.40425532,58.35980243,58.35980243,58.35980243,58.35980243,58.35980243,58.35980243,58.35980243,58.35980243,58.35980243,58.35980243,58.35980243,58.35980243,58.35980243,58.35980243,58.35980243,
999,FEMA BCA Toolkit,0,0,0.649916944,0.649916944,0.849252492,10.84053156,19.96511628,24.84551495,33.96137874,36.49335548,43.17774086,49.59343854,56.28820598,59.54817276,62.30024917,62.30024917,62.30024917,62.30024917,62.30024917,62.30024917,62.30024917,62.30024917,62.30024917,62.30024917,62.30024917,62.30024917,62.30024917,62.30024917,62.30024917,
